,STOCK_SYMBOL,OPEN_PRICE,CLOSE_PRICE,PREDICTED_PRICE
2025-04-22 13:10:00,AAPL,200.55,200.0,200.43357849121094
2025-04-22 13:11:00,AAPL,199.98,199.63,200.37777709960938
2025-04-22 13:12:00,AAPL,199.63,200.0274,200.27108764648438
2025-04-22 13:13:00,AAPL,200.04,199.72,200.16932678222656
2025-04-22 13:14:00,AAPL,199.72,199.68,200.05508422851562
2025-04-22 13:15:00,AAPL,199.72,199.1304,199.9383544921875
2025-04-22 13:16:00,AAPL,199.16,199.265,199.78855895996094
2025-04-22 13:17:00,AAPL,199.27,199.4404,199.638916015625
2025-04-22 13:18:00,AAPL,199.44,199.53,199.51258850097656
2025-04-22 13:19:00,AAPL,199.53,199.595,199.4161376953125
2025-04-22 13:20:00,AAPL,199.58,199.24,199.3499298095703
2025-04-22 13:21:00,AAPL,199.24,199.1,199.2818603515625
2025-04-22 13:22:00,AAPL,199.11,198.95,199.20799255371094
2025-04-22 13:23:00,AAPL,198.95,198.8801,199.12547302246094
2025-04-22 13:24:00,AAPL,198.88,198.8701,199.0388641357422
2025-04-22 13:25:00,AAPL,198.91,198.9,198.95556640625
2025-04-22 13:26:00,AAPL,198.91,199.25,198.88275146484375
2025-04-22 13:27:00,AAPL,199.26,198.9802,198.84722900390625
2025-04-22 13:28:00,AAPL,198.96,198.72,198.8181610107422
2025-04-22 13:29:00,AAPL,198.7,198.54,198.77699279785156
2025-04-22 13:30:00,AAPL,198.53,198.33,198.71881103515625
2025-04-22 13:31:00,AAPL,198.34,198.74,198.63955688476562
2025-04-22 13:32:00,AAPL,198.74,199.04,198.58279418945312
2025-04-22 13:33:00,AAPL,199.01,198.5728,198.56576538085938
2025-04-22 13:34:00,AAPL,198.585,198.8,198.54107666015625
2025-04-22 13:35:00,AAPL,198.77,198.8301,198.5304412841797
2025-04-22 13:36:00,AAPL,198.86,199.23,198.53167724609375
2025-04-22 13:37:00,AAPL,199.23,199.08,198.56942749023438
2025-04-22 13:38:00,AAPL,199.09,199.145,198.6165771484375
2025-04-22 13:39:00,AAPL,199.14,198.89,198.67140197753906
2025-04-22 13:40:00,AAPL,198.86,198.755,198.70895385742188
2025-04-22 13:41:00,AAPL,198.74,198.845,198.72384643554688
2025-04-22 13:42:00,AAPL,198.85,198.6036,198.7303009033203
2025-04-22 13:43:00,AAPL,198.583,198.78,198.71363830566406
2025-04-22 13:44:00,AAPL,198.7601,198.83,198.69668579101562
2025-04-22 13:45:00,AAPL,198.83,198.609,198.6842041015625
2025-04-22 13:46:00,AAPL,198.63,198.72,198.65936279296875
2025-04-22 13:47:00,AAPL,198.72,198.6787,198.63665771484375
2025-04-22 13:48:00,AAPL,198.69,198.49,198.61383056640625
2025-04-22 13:49:00,AAPL,198.45,198.16,198.5789337158203
2025-04-22 13:50:00,AAPL,198.14,198.36,198.5152587890625
2025-04-22 13:51:00,AAPL,198.3694,198.19,198.4527587890625
2025-04-22 13:52:00,AAPL,198.205,198.38,198.38299560546875
2025-04-22 13:53:00,AAPL,198.3501,198.4,198.32742309570312
2025-04-22 13:54:00,AAPL,198.37,198.545,198.2859344482422
2025-04-22 13:55:00,AAPL,198.57,198.52,198.26663208007812
2025-04-22 13:56:00,AAPL,198.555,198.39,198.26080322265625
2025-04-22 13:57:00,AAPL,198.4,198.335,198.25462341308594
2025-04-22 13:58:00,AAPL,198.335,198.52,198.24493408203125
2025-04-22 13:59:00,AAPL,198.51,198.2512,198.2473602294922
2025-04-22 14:00:00,AAPL,198.25,198.1849,198.23785400390625
2025-04-22 14:01:00,AAPL,198.21,198.375,198.2171173095703
2025-04-22 14:02:00,AAPL,198.37,198.4916,198.20474243164062
2025-04-22 14:03:00,AAPL,198.5,198.73,198.20687866210938
2025-04-22 14:04:00,AAPL,198.72,198.9,198.235107421875
2025-04-22 14:05:00,AAPL,198.93,199.0621,198.28985595703125
2025-04-22 14:06:00,AAPL,199.08,199.095,198.3690643310547
2025-04-22 14:07:00,AAPL,199.06,199.155,198.4604034423828
2025-04-22 14:08:00,AAPL,199.16,198.91,198.55734252929688
2025-04-22 14:09:00,AAPL,198.91,199.045,198.6333465576172
2025-04-22 14:10:00,AAPL,199.02,199.02,198.700927734375
2025-04-22 14:11:00,AAPL,199.025,199.0801,198.75665283203125
2025-04-22 14:12:00,AAPL,199.13,199.195,198.80528259277344
2025-04-22 14:13:00,AAPL,199.19,199.3133,198.85418701171875
2025-04-22 14:14:00,AAPL,199.31,199.325,198.90806579589844
2025-04-22 14:15:00,AAPL,199.31,199.21,198.96182250976562
2025-04-22 14:16:00,AAPL,199.225,199.18,199.00315856933594
2025-04-22 14:17:00,AAPL,199.1762,199.15,199.0315399169922
2025-04-22 14:18:00,AAPL,199.18,199.15,199.0474853515625
2025-04-22 14:19:00,AAPL,199.11,199.23,199.05430603027344
2025-04-22 14:20:00,AAPL,199.245,199.34,199.06045532226562
2025-04-22 14:21:00,AAPL,199.3499,199.54,199.07339477539062
2025-04-22 14:22:00,AAPL,199.55,199.7094,199.10377502441406
2025-04-22 14:23:00,AAPL,199.71,199.8543,199.15476989746094
2025-04-22 14:24:00,AAPL,199.84,199.78,199.22518920898438
2025-04-22 14:25:00,AAPL,199.76,199.815,199.2971649169922
2025-04-22 14:26:00,AAPL,199.8541,199.87,199.3675079345703
2025-04-22 14:27:00,AAPL,199.87,199.9201,199.435791015625
2025-04-22 14:28:00,AAPL,199.9401,199.9599,199.50137329101562
2025-04-22 14:29:00,AAPL,199.925,199.89,199.56338500976562
2025-04-22 14:30:00,AAPL,199.88,199.825,199.6134796142578
2025-04-22 14:31:00,AAPL,199.855,199.86,199.64776611328125
2025-04-22 14:32:00,AAPL,199.865,199.885,199.67210388183594
2025-04-22 14:33:00,AAPL,199.9,199.88,199.6900634765625
2025-04-22 14:34:00,AAPL,199.8668,199.9,199.70208740234375
2025-04-22 14:35:00,AAPL,199.895,199.9299,199.71072387695312
2025-04-22 14:36:00,AAPL,199.911,200.0,199.71853637695312
2025-04-22 14:37:00,AAPL,200.0,200.03,199.73004150390625
2025-04-22 14:38:00,AAPL,200.02,199.9299,199.7449493408203
2025-04-22 14:39:00,AAPL,199.9,199.9009,199.75341796875
2025-04-22 14:40:00,AAPL,199.92,199.9635,199.75511169433594
2025-04-22 14:41:00,AAPL,199.96,200.035,199.75686645507812
2025-04-22 14:42:00,AAPL,200.0499,200.02,199.76348876953125
2025-04-22 14:43:00,AAPL,200.04,200.12,199.7714080810547
2025-04-22 14:44:00,AAPL,200.1108,200.01,199.78668212890625
2025-04-22 14:45:00,AAPL,200.02,200.12,199.79733276367188
2025-04-22 14:46:00,AAPL,200.14,200.22,199.8123321533203
2025-04-22 14:47:00,AAPL,200.2184,200.21,199.83604431152344
2025-04-22 14:48:00,AAPL,200.21,200.11,199.86264038085938
2025-04-22 14:49:00,AAPL,200.11,200.1,199.8818817138672
2025-04-22 14:50:00,AAPL,200.115,200.33,199.89447021484375
2025-04-22 14:51:00,AAPL,200.36,200.1876,199.91864013671875
2025-04-22 14:52:00,AAPL,200.18,200.2724,199.937744140625
2025-04-22 14:53:00,AAPL,200.26,200.3506,199.95852661132812
2025-04-22 14:54:00,AAPL,200.341,200.298,199.98439025878906
2025-04-22 14:55:00,AAPL,200.295,200.37,200.0076446533203
2025-04-22 14:56:00,AAPL,200.385,200.17,200.03282165527344
2025-04-22 14:57:00,AAPL,200.19,200.1928,200.0428009033203
2025-04-22 14:58:00,AAPL,200.19,200.27,200.0443115234375
2025-04-22 14:59:00,AAPL,200.28,200.15,200.04595947265625
2025-04-22 15:00:00,AAPL,200.14,200.33,200.03868103027344
2025-04-22 15:01:00,AAPL,200.35,200.22,200.03936767578125
2025-04-22 15:02:00,AAPL,200.2,200.2324,200.03672790527344
2025-04-22 15:03:00,AAPL,200.24,200.18,200.0331268310547
2025-04-22 15:04:00,AAPL,200.2,200.2863,200.0252685546875
2025-04-22 15:05:00,AAPL,200.3,200.3649,200.02301025390625
2025-04-22 15:06:00,AAPL,200.38,200.14,200.0299072265625
2025-04-22 15:07:00,AAPL,200.15,199.975,200.02565002441406
2025-04-22 15:08:00,AAPL,199.98,200.0,200.00294494628906
2025-04-22 15:09:00,AAPL,199.97,199.88,199.9722900390625
2025-04-22 15:10:00,AAPL,199.89,199.8,199.9300994873047
2025-04-22 15:11:00,AAPL,199.82,199.75,199.87796020507812
2025-04-22 15:12:00,AAPL,199.75,199.6956,199.8196563720703
2025-04-22 15:13:00,AAPL,199.6901,199.67,199.75770568847656
2025-04-22 15:14:00,AAPL,199.66,199.57,199.69602966308594
2025-04-22 15:15:00,AAPL,199.59,199.4926,199.63168334960938
2025-04-22 15:16:00,AAPL,199.499,199.47,199.56468200683594
2025-04-22 15:17:00,AAPL,199.4576,199.34,199.49928283691406
2025-04-22 15:18:00,AAPL,199.33,199.08,199.43020629882812
2025-04-22 15:19:00,AAPL,199.1,199.15,199.34515380859375
2025-04-22 15:20:00,AAPL,199.165,199.06,199.26153564453125
2025-04-22 15:21:00,AAPL,199.07,198.91,199.17832946777344
2025-04-22 15:22:00,AAPL,198.905,198.875,199.09063720703125
2025-04-22 15:23:00,AAPL,198.8701,198.89,199.00413513183594
2025-04-22 15:24:00,AAPL,198.88,198.915,198.92578125
2025-04-22 15:25:00,AAPL,198.93,199.015,198.86007690429688
2025-04-22 15:26:00,AAPL,199.015,198.8116,198.8143768310547
2025-04-22 15:27:00,AAPL,198.81,198.63,198.76995849609375
2025-04-22 15:28:00,AAPL,198.6375,198.69,198.71681213378906
2025-04-22 15:29:00,AAPL,198.685,198.6202,198.66680908203125
2025-04-22 15:30:00,AAPL,198.63,198.59,198.6175994873047
2025-04-22 15:31:00,AAPL,198.61,198.5497,198.57046508789062
2025-04-22 15:32:00,AAPL,198.54,198.46,198.5254364013672
2025-04-22 15:33:00,AAPL,198.46,198.36,198.47869873046875
2025-04-22 15:34:00,AAPL,198.3599,198.315,198.42735290527344
2025-04-22 15:35:00,AAPL,198.3199,198.51,198.3738555908203
2025-04-22 15:36:00,AAPL,198.5,198.3197,198.33712768554688
2025-04-22 15:37:00,AAPL,198.3,198.27,198.2998809814453
2025-04-22 15:38:00,AAPL,198.27,198.15,198.26171875
2025-04-22 15:39:00,AAPL,198.14,198.06,198.21731567382812
2025-04-22 15:40:00,AAPL,198.05,198.2,198.16600036621094
2025-04-22 15:41:00,AAPL,198.19,198.35,198.12435913085938
2025-04-22 15:42:00,AAPL,198.36,198.76,198.1026611328125
2025-04-22 15:43:00,AAPL,198.79,198.9,198.12460327148438
2025-04-22 15:44:00,AAPL,198.88,198.891,198.1823272705078
2025-04-22 15:45:00,AAPL,198.86,199.24,198.25791931152344
2025-04-22 15:46:00,AAPL,199.24,199.16,198.36483764648438
2025-04-22 15:47:00,AAPL,199.16,199.415,198.4781494140625
2025-04-22 15:48:00,AAPL,199.41,199.34,198.60621643066406
2025-04-22 15:49:00,AAPL,199.36,199.4501,198.72909545898438
2025-04-22 15:50:00,AAPL,199.45,199.14,198.8482208251953
2025-04-22 15:51:00,AAPL,199.16,198.92,198.9342041015625
2025-04-22 15:52:00,AAPL,198.93,198.82,198.9776611328125
2025-04-22 15:53:00,AAPL,198.84,198.8576,198.9843292236328
2025-04-22 15:54:00,AAPL,198.9,199.38,198.97012329101562
2025-04-22 15:55:00,AAPL,199.37,199.365,198.9812469482422
2025-04-22 15:56:00,AAPL,199.38,199.7153,199.00550842285156
2025-04-22 15:57:00,AAPL,199.72,199.75,199.06118774414062
2025-04-22 15:58:00,AAPL,199.74,199.785,199.1345672607422
2025-04-22 15:59:00,AAPL,199.79,199.56,199.21607971191406
2025-04-23 09:30:00,AAPL,206.0,206.57,199.28050231933594
2025-04-23 09:31:00,AAPL,206.58,206.46,199.83509826660156
2025-04-23 09:32:00,AAPL,206.48,205.69,200.6446533203125
2025-04-23 09:33:00,AAPL,205.68,205.83,201.50033569335938
2025-04-23 09:34:00,AAPL,205.823,205.6355,202.33506774902344
2025-04-23 09:35:00,AAPL,205.66,205.695,203.08316040039062
2025-04-23 09:36:00,AAPL,205.68,205.05,203.72825622558594
2025-04-23 09:37:00,AAPL,205.04,207.1,204.21530151367188
2025-04-23 09:38:00,AAPL,206.9509,205.6968,204.71852111816406
2025-04-23 09:39:00,AAPL,205.69,205.33,205.08815002441406
2025-04-23 09:40:00,AAPL,205.33,206.055,205.32180786132812
2025-04-23 09:41:00,AAPL,206.075,206.685,205.50564575195312
2025-04-23 09:42:00,AAPL,206.7129,206.695,205.68753051757812
2025-04-23 09:43:00,AAPL,206.64,207.125,205.85211181640625
2025-04-23 09:44:00,AAPL,207.11,206.7,206.0230255126953
2025-04-23 09:45:00,AAPL,206.68,207.04,206.15158081054688
2025-04-23 09:46:00,AAPL,207.035,207.0175,206.2681884765625
2025-04-23 09:47:00,AAPL,207.02,206.8309,206.36480712890625
2025-04-23 09:48:00,AAPL,206.84,206.92,206.42674255371094
2025-04-23 09:49:00,AAPL,206.895,207.23,206.46792602539062
2025-04-23 09:50:00,AAPL,207.215,206.96,206.51419067382812
2025-04-23 09:51:00,AAPL,206.96,207.41,206.53854370117188
2025-04-23 09:52:00,AAPL,207.41,206.2499,206.57962036132812
2025-04-23 09:53:00,AAPL,206.21,206.79,206.5413818359375
2025-04-23 09:54:00,AAPL,206.77,206.4,206.49746704101562
2025-04-23 09:55:00,AAPL,206.4,206.12,206.42263793945312
2025-04-23 09:56:00,AAPL,206.07,206.63,206.3134002685547
2025-04-23 09:57:00,AAPL,206.625,206.72,206.22756958007812
2025-04-23 09:58:00,AAPL,206.71,206.86,206.16722106933594
2025-04-23 09:59:00,AAPL,206.92,207.38,206.13650512695312
2025-04-23 10:00:00,AAPL,207.3234,206.7,206.16363525390625
2025-04-23 10:01:00,AAPL,206.68,206.55,206.17398071289062
2025-04-23 10:02:00,AAPL,206.56,206.52,206.1635284423828
2025-04-23 10:03:00,AAPL,206.52,206.15,206.1390380859375
2025-04-23 10:04:00,AAPL,206.14,206.485,206.0806121826172
2025-04-23 10:05:00,AAPL,206.485,206.27,206.0304412841797
2025-04-23 10:06:00,AAPL,206.27,206.25,205.97251892089844
2025-04-23 10:07:00,AAPL,206.245,205.795,205.912841796875
2025-04-23 10:08:00,AAPL,205.795,206.22,205.8230743408203
2025-04-23 10:09:00,AAPL,206.25,206.105,205.75296020507812
2025-04-23 10:10:00,AAPL,206.12,206.26,205.6908416748047
2025-04-23 10:11:00,AAPL,206.27,206.48,205.6497039794922
2025-04-23 10:12:00,AAPL,206.465,206.85,205.64039611816406
2025-04-23 10:13:00,AAPL,206.85,206.325,205.67828369140625
2025-04-23 10:14:00,AAPL,206.3126,206.4,205.70407104492188
2025-04-23 10:15:00,AAPL,206.38,206.11,205.72732543945312
2025-04-23 10:16:00,AAPL,206.09,205.93,205.726318359375
2025-04-23 10:17:00,AAPL,205.92,205.75,205.69798278808594
2025-04-23 10:18:00,AAPL,205.775,205.82,205.64205932617188
2025-04-23 10:19:00,AAPL,205.865,206.295,205.57850646972656
2025-04-23 10:20:00,AAPL,206.2697,206.1,205.54928588867188
2025-04-23 10:21:00,AAPL,206.08,205.92,205.52835083007812
2025-04-23 10:22:00,AAPL,205.895,206.125,205.5013427734375
2025-04-23 10:23:00,AAPL,206.16,206.95,205.48788452148438
2025-04-23 10:24:00,AAPL,206.94,206.76,205.54371643066406
2025-04-23 10:25:00,AAPL,206.775,206.65,205.62342834472656
2025-04-23 10:26:00,AAPL,206.67,206.76,205.70480346679688
2025-04-23 10:27:00,AAPL,206.75,206.86,205.78990173339844
2025-04-23 10:28:00,AAPL,206.81,206.9,205.8785858154297
2025-04-23 10:29:00,AAPL,206.86,206.8162,205.9660186767578
2025-04-23 10:30:00,AAPL,206.81,206.91,206.0403594970703
2025-04-23 10:31:00,AAPL,206.895,207.03,206.1082305908203
2025-04-23 10:32:00,AAPL,207.01,207.14,206.17576599121094
2025-04-23 10:33:00,AAPL,207.145,207.5,206.24594116210938
2025-04-23 10:34:00,AAPL,207.48,207.4675,206.33859252929688
2025-04-23 10:35:00,AAPL,207.465,207.8,206.43528747558594
2025-04-23 10:36:00,AAPL,207.78,207.9175,206.5517120361328
2025-04-23 10:37:00,AAPL,207.9325,207.638,206.67979431152344
2025-04-23 10:38:00,AAPL,207.63,207.69,206.78509521484375
2025-04-23 10:39:00,AAPL,207.69,207.665,206.87290954589844
2025-04-23 10:40:00,AAPL,207.67,207.66,206.9413604736328
2025-04-23 10:41:00,AAPL,207.66,207.415,206.9922637939453
2025-04-23 10:42:00,AAPL,207.425,207.48,207.01034545898438
2025-04-23 10:43:00,AAPL,207.48,207.79,207.01158142089844
2025-04-23 10:44:00,AAPL,207.775,207.72,207.0242462158203
2025-04-23 10:45:00,AAPL,207.735,207.67,207.03689575195312
2025-04-23 10:46:00,AAPL,207.68,207.68,207.04464721679688
2025-04-23 10:47:00,AAPL,207.69,207.59,207.0492706298828
2025-04-23 10:48:00,AAPL,207.59,207.55,207.04473876953125
2025-04-23 10:49:00,AAPL,207.55,207.3252,207.03176879882812
2025-04-23 10:50:00,AAPL,207.36,207.01,206.99790954589844
2025-04-23 10:51:00,AAPL,207.0015,207.24,206.9307403564453
2025-04-23 10:52:00,AAPL,207.235,207.41,206.8648681640625
2025-04-23 10:53:00,AAPL,207.4177,207.175,206.81619262695312
2025-04-23 10:54:00,AAPL,207.14,207.12,206.76393127441406
2025-04-23 10:55:00,AAPL,207.138,207.135,206.7095184326172
2025-04-23 10:56:00,AAPL,207.16,207.1,206.65879821777344
2025-04-23 10:57:00,AAPL,207.17,207.1,206.61141967773438
2025-04-23 10:58:00,AAPL,207.16,206.9,206.569580078125
2025-04-23 10:59:00,AAPL,206.9,206.9,206.51962280273438
2025-04-23 11:00:00,AAPL,206.93,206.935,206.46871948242188
2025-04-23 11:01:00,AAPL,206.91,206.9331,206.4235076904297
2025-04-23 11:02:00,AAPL,206.89,206.65,206.38499450683594
2025-04-23 11:03:00,AAPL,206.68,207.04,206.3328857421875
2025-04-23 11:04:00,AAPL,207.055,207.3112,206.30520629882812
2025-04-23 11:05:00,AAPL,207.3,207.18,206.31385803222656
2025-04-23 11:06:00,AAPL,207.2024,207.37,206.3345489501953
2025-04-23 11:07:00,AAPL,207.34,207.2387,206.37559509277344
2025-04-23 11:08:00,AAPL,207.23,207.215,206.4167022705078
2025-04-23 11:09:00,AAPL,207.21,207.08,206.45370483398438
2025-04-23 11:10:00,AAPL,207.08,206.82,206.4759521484375
2025-04-23 11:11:00,AAPL,206.83,206.5911,206.4689178466797
2025-04-23 11:12:00,AAPL,206.6,206.64,206.42813110351562
2025-04-23 11:13:00,AAPL,206.67,206.86,206.3733367919922
2025-04-23 11:14:00,AAPL,206.87,206.82,206.32968139648438
2025-04-23 11:15:00,AAPL,206.83,206.77,206.29257202148438
2025-04-23 11:16:00,AAPL,206.76,206.51,206.25856018066406
2025-04-23 11:17:00,AAPL,206.51,206.415,206.21002197265625
2025-04-23 11:18:00,AAPL,206.4065,206.48,206.14955139160156
2025-04-23 11:19:00,AAPL,206.46,206.36,206.09095764160156
2025-04-23 11:20:00,AAPL,206.35,206.32,206.0288543701172
2025-04-23 11:21:00,AAPL,206.325,206.465,205.96640014648438
2025-04-23 11:22:00,AAPL,206.46,206.52,205.9188995361328
2025-04-23 11:23:00,AAPL,206.515,205.7,205.887939453125
2025-04-23 11:24:00,AAPL,205.7,205.569,205.8096466064453
2025-04-23 11:25:00,AAPL,205.52,205.61,205.6997528076172
2025-04-23 11:26:00,AAPL,205.62,205.005,205.5814666748047
2025-04-23 11:27:00,AAPL,204.98,204.6698,205.42227172851562
2025-04-23 11:28:00,AAPL,204.62,204.1392,205.22573852539062
2025-04-23 11:29:00,AAPL,204.145,204.63,204.98194885253906
2025-04-23 11:30:00,AAPL,204.625,204.7401,204.7630157470703
2025-04-23 11:31:00,AAPL,204.778,204.526,204.58233642578125
2025-04-23 11:32:00,AAPL,204.535,204.29,204.42266845703125
2025-04-23 11:33:00,AAPL,204.28,204.62,204.27096557617188
2025-04-23 11:34:00,AAPL,204.62,204.79,204.1599884033203
2025-04-23 11:35:00,AAPL,204.77,204.34,204.09469604492188
2025-04-23 11:36:00,AAPL,204.37,204.51,204.03013610839844
2025-04-23 11:37:00,AAPL,204.48,204.735,203.98448181152344
2025-04-23 11:38:00,AAPL,204.75,204.7714,203.9707794189453
2025-04-23 11:39:00,AAPL,204.77,204.925,203.9810028076172
2025-04-23 11:40:00,AAPL,204.91,205.13,204.0172119140625
2025-04-23 11:41:00,AAPL,205.13,205.045,204.08245849609375
2025-04-23 11:42:00,AAPL,205.05,204.89,204.15525817871094
2025-04-23 11:43:00,AAPL,204.91,204.84,204.217041015625
2025-04-23 11:44:00,AAPL,204.82,204.87,204.2646942138672
2025-04-23 11:45:00,AAPL,204.8749,205.14,204.30288696289062
2025-04-23 11:46:00,AAPL,205.11,204.64,204.35240173339844
2025-04-23 11:47:00,AAPL,204.635,204.7001,204.36868286132812
2025-04-23 11:48:00,AAPL,204.7,204.2047,204.36846923828125
2025-04-23 11:49:00,AAPL,204.245,204.079,204.3218231201172
2025-04-23 11:50:00,AAPL,204.09,204.2701,204.24127197265625
2025-04-23 11:51:00,AAPL,204.29,204.13,204.15940856933594
2025-04-23 11:52:00,AAPL,204.1174,203.98,204.07183837890625
2025-04-23 11:53:00,AAPL,204.01,203.86,203.97607421875
2025-04-23 11:54:00,AAPL,203.8504,204.0584,203.87344360351562
2025-04-23 11:55:00,AAPL,204.11,204.47,203.7884521484375
2025-04-23 11:56:00,AAPL,204.5,204.44,203.75013732910156
2025-04-23 11:57:00,AAPL,204.4447,204.575,203.74085998535156
2025-04-23 11:58:00,AAPL,204.6095,204.4425,203.76039123535156
2025-04-23 11:59:00,AAPL,204.43,204.27,203.7869110107422
2025-04-23 12:00:00,AAPL,204.27,204.065,203.80389404296875
2025-04-23 12:01:00,AAPL,204.02,203.86,203.79934692382812
2025-04-23 12:02:00,AAPL,203.8487,203.6744,203.7674560546875
2025-04-23 12:03:00,AAPL,203.7,204.04,203.707763671875
2025-04-23 12:04:00,AAPL,204.06,204.15,203.66209411621094
2025-04-23 12:05:00,AAPL,204.11,204.13,203.6358642578125
2025-04-23 12:06:00,AAPL,204.17,203.835,203.62200927734375
2025-04-23 12:07:00,AAPL,203.8,203.92,203.59547424316406
2025-04-23 12:08:00,AAPL,203.9219,203.774,203.5697479248047
2025-04-23 12:09:00,AAPL,203.7754,203.76,203.5357208251953
2025-04-23 12:10:00,AAPL,203.7206,203.96,203.49826049804688
2025-04-23 12:11:00,AAPL,203.955,203.775,203.47607421875
2025-04-23 12:12:00,AAPL,203.79,203.675,203.45126342773438
2025-04-23 12:13:00,AAPL,203.695,203.82,203.4197235107422
2025-04-23 12:14:00,AAPL,203.84,203.82,203.39707946777344
2025-04-23 12:15:00,AAPL,203.81,203.69,203.38150024414062
2025-04-23 12:16:00,AAPL,203.69,203.69,203.36209106445312
2025-04-23 12:17:00,AAPL,203.6707,203.44,203.34201049804688
2025-04-23 12:18:00,AAPL,203.45,203.14,203.30490112304688
2025-04-23 12:19:00,AAPL,203.16,203.02,203.23843383789062
2025-04-23 12:20:00,AAPL,203.045,202.99,203.15023803710938
2025-04-23 12:21:00,AAPL,202.9783,202.9,203.05287170410156
2025-04-23 12:22:00,AAPL,202.89,202.855,202.95021057128906
2025-04-23 12:23:00,AAPL,202.85,203.09,202.84844970703125
2025-04-23 12:24:00,AAPL,203.08,203.1,202.77169799804688
2025-04-23 12:25:00,AAPL,203.12,203.09,202.71646118164062
2025-04-23 12:26:00,AAPL,203.09,202.9075,202.67803955078125
2025-04-23 12:27:00,AAPL,202.915,203.25,202.6398162841797
2025-04-23 12:28:00,AAPL,203.27,203.92,202.62991333007812
2025-04-23 12:29:00,AAPL,203.94,204.11,202.68701171875
2025-04-23 12:30:00,AAPL,204.125,204.33,202.79501342773438
2025-04-23 12:31:00,AAPL,204.31,204.05,202.94320678710938
2025-04-23 12:32:00,AAPL,204.05,203.87,203.085693359375
2025-04-23 12:33:00,AAPL,203.865,203.948,203.2021942138672
2025-04-23 12:34:00,AAPL,203.9,203.91,203.30052185058594
2025-04-23 12:35:00,AAPL,203.9092,204.17,203.37786865234375
2025-04-23 12:36:00,AAPL,204.1686,204.32,203.45567321777344
2025-04-23 12:37:00,AAPL,204.32,204.33,203.5386505126953
2025-04-23 12:38:00,AAPL,204.3286,204.405,203.6192626953125
2025-04-23 12:39:00,AAPL,204.4001,204.31,203.69789123535156
2025-04-23 12:40:00,AAPL,204.32,204.4,203.762451171875
2025-04-23 12:41:00,AAPL,204.4015,204.08,203.820068359375
2025-04-23 12:42:00,AAPL,204.07,204.06,203.8455352783203
2025-04-23 12:43:00,AAPL,204.068,204.23,203.84786987304688
2025-04-23 12:44:00,AAPL,204.23,204.135,203.84776306152344
2025-04-23 12:45:00,AAPL,204.1341,204.3698,203.8385467529297
2025-04-23 12:46:00,AAPL,204.33,204.1,203.8411865234375
2025-04-23 12:47:00,AAPL,204.11,204.105,203.83059692382812
2025-04-23 12:48:00,AAPL,204.11,203.9,203.81307983398438
2025-04-23 12:49:00,AAPL,203.882,203.63,203.77725219726562
2025-04-23 12:50:00,AAPL,203.625,203.69,203.71299743652344
2025-04-23 12:51:00,AAPL,203.71,203.95,203.64022827148438
2025-04-23 12:52:00,AAPL,203.955,204.005,203.58595275878906
2025-04-23 12:53:00,AAPL,204.03,204.15,203.5504608154297
2025-04-23 12:54:00,AAPL,204.15,204.13,203.53952026367188
2025-04-23 12:55:00,AAPL,204.1192,204.42,203.54293823242188
2025-04-23 12:56:00,AAPL,204.42,204.56,203.57627868652344
2025-04-23 12:57:00,AAPL,204.57,204.8978,203.6357421875
2025-04-23 12:58:00,AAPL,204.94,204.7,203.7317657470703
2025-04-23 12:59:00,AAPL,204.68,204.76,203.8289794921875
2025-04-23 13:00:00,AAPL,204.75,204.3099,203.9248809814453
2025-04-23 13:01:00,AAPL,204.31,204.31,203.98036193847656
2025-04-23 13:02:00,AAPL,204.34,204.39,204.00759887695312
2025-04-23 13:03:00,AAPL,204.405,204.5025,204.0211181640625
2025-04-23 13:04:00,AAPL,204.5,204.48,204.03306579589844
2025-04-23 13:05:00,AAPL,204.46,204.585,204.0411376953125
2025-04-23 13:06:00,AAPL,204.59,204.68,204.05369567871094
2025-04-23 13:07:00,AAPL,204.68,204.73,204.07470703125
2025-04-23 13:08:00,AAPL,204.75,204.97,204.10276794433594
2025-04-23 13:09:00,AAPL,204.96,204.92,204.15048217773438
2025-04-23 13:10:00,AAPL,204.92,204.9401,204.20286560058594
2025-04-23 13:11:00,AAPL,204.955,204.72,204.255859375
2025-04-23 13:12:00,AAPL,204.72,204.69,204.28933715820312
2025-04-23 13:13:00,AAPL,204.75,204.72,204.30633544921875
2025-04-23 13:14:00,AAPL,204.74,204.9481,204.31399536132812
2025-04-23 13:15:00,AAPL,204.92,204.95,204.3317108154297
2025-04-23 13:16:00,AAPL,204.94,205.06,204.3539581298828
2025-04-23 13:17:00,AAPL,205.0677,205.06,204.3852996826172
2025-04-23 13:18:00,AAPL,205.08,205.08,204.41970825195312
2025-04-23 13:19:00,AAPL,205.08,205.0805,204.45489501953125
2025-04-23 13:20:00,AAPL,205.12,205.14,204.4879608154297
2025-04-23 13:21:00,AAPL,205.1262,205.17,204.52154541015625
2025-04-23 13:22:00,AAPL,205.1797,205.09,204.5550537109375
2025-04-23 13:23:00,AAPL,205.09,205.05,204.58009338378906
2025-04-23 13:24:00,AAPL,205.0276,205.17,204.59519958496094
2025-04-23 13:25:00,AAPL,205.1822,205.41,204.61167907714844
2025-04-23 13:26:00,AAPL,205.3904,205.17,204.64501953125
